subject_id,subject,kind,status,group,capability_id,capability,binding,interop,interop_reason,level,confidence,note,sources
scaniverse,Scaniverse,tool,shipping,Rendering & presentation,render.frame-timing,Frame pacing and predicted display time,protocol,should,Disagreement between an arriving application and the device runtime about display timing degrades the view through stale poses or poor frame pacing.,out-of-scope,verified,"Scaniverse is assessed here as phone and 360-camera capture processing, asset inspection and localization playback tools. Offline fitting or ordinary preview playback does not coordinate application frame submission with a predicted headset display time and matching view poses.",
scaniverse,Scaniverse,tool,shipping,Rendering & presentation,render.shader-lang,Portable shader language,format,should,"An asset can still load with fallback materials when its shaders are not understood, but authored appearance degrades.",out-of-scope,verified,"Scaniverse is assessed here as phone and 360-camera capture processing, asset inspection and localization playback tools. Implementation shaders or learned weights do not make the subject a specified shader language with common execution semantics.",
scaniverse,Scaniverse,tool,shipping,Scene & assets,scene.parametric,Exact and parametric geometry,format,must,A receiver that cannot evaluate the transmitted curves and surfaces cannot reconstruct an asset whose geometry is carried in that form.,out-of-scope,verified,"Scaniverse is assessed here as phone and 360-camera capture processing, asset inspection and localization playback tools. The selected representation is sampled imagery, points, splats or meshes; it does not carry exact parametric curves and surfaces for another system to evaluate.",
scaniverse,Scaniverse,tool,shipping,Scene & assets,scene.particle,Emitter-based effects,format,should,Losing an exchanged emitter's parameters removes or changes visual effects while the containing asset or avatar can still arrive.,out-of-scope,verified,"Scaniverse is assessed here as phone and 360-camera capture processing, asset inspection and localization playback tools. Gaussian primitives and optimized point samples are a representation, not exchanged emitters with runtime particle simulation parameters.",
scaniverse,Scaniverse,tool,shipping,Scene & assets,scene.style,Declarative styling carried apart from the content,format,should,"Without shared styling rules, a moved scene can still load while its metadata-driven visibility and appearance change.",out-of-scope,verified,"Scaniverse is assessed here as phone and 360-camera capture processing, asset inspection and localization playback tools. Capture edits and model appearance are not separate metadata-driven rules for selecting scene-feature visibility or color.",
scaniverse,Scaniverse,tool,shipping,World sensing,sense.hit-test,Hit test against the real world,protocol,should,"A disagreement about sensing hit results makes placement and interaction worse, while manual placement can keep the experience usable.",out-of-scope,verified,"Scaniverse is assessed here as phone and 360-camera capture processing, asset inspection and localization playback tools. Offline reconstructed geometry is not a sensing runtime that answers physical-environment ray queries with hit poses.",
scaniverse,Scaniverse,tool,shipping,World sensing,sense.privacy,Privacy terms on sensed data,protocol,should,"Without shared sensed-data disclosure terms, content, avatars, travellers and agents can still operate but may expose more data than intended.",native,verified,Scaniverse Sites keeps captured scenes private by default and lets an owner select which scans are included in a shared site. These are explicit publication controls for sensed spatial data.,https://www.nianticspatial.com/faq/scaniverse-lightship-migration
scaniverse,Scaniverse,tool,shipping,Input & devices,input.event-device,Musical event-device input,protocol,should,"Without an agreed musical-event interface, an arriving performance or interactive experience loses instrument input while other interaction paths remain.",out-of-scope,verified,"Scaniverse is assessed here as phone and 360-camera capture processing, asset inspection and localization playback tools. The subject does not expose a musical-instrument device or recorded-event input interface with channels, notes and controllers.",
scaniverse,Scaniverse,tool,shipping,Generation & capture,capture.radiance-training,Radiance-field reconstruction,format,none,"The fitting method stays inside the capture tool, while the resulting field crosses through the separate representation and format capabilities.",partial,verified,The documented 360-video workflow reconstructs Gaussian splats and meshes from captured imagery; the public guide describes capture/processing controls but does not expose the Gaussian optimizer or camera-parameter interface.,https://www.nianticspatial.com/docs/scaniverse/360camera/
scaniverse,Scaniverse,tool,shipping,Generation & capture,capture.objectgen,Generation of individual 3D objects,format,none,"The generation method stays inside one tool, while its placeable output travels through the ordinary asset and representation capabilities.",out-of-scope,verified,"Scaniverse is assessed here as phone and 360-camera capture processing, asset inspection and localization playback tools. This observation-fitting or device-sensing boundary does not synthesize a separate placeable object from a text or single-image prompt.",
babylonjs,Babylon.js,web-runtime,shipping,Rendering & presentation,render.raster,Rasterization pipeline,format,none,"How a system turns geometry into pixels never leaves that system, so two runtimes can draw the same scene by different means and nothing crosses.",native,verified,"The core package rasterises the scene, and since version 9 a Frame Graph and its node-based editor let an application define the passes of a frame explicitly instead of using the fixed render loop.",https://doc.babylonjs.com/features/featuresDeepDive/frameGraph | https://doc.babylonjs.com/whats-new
babylonjs,Babylon.js,web-runtime,shipping,Rendering & presentation,render.gpu-api,Graphics interface binding,format,none,"The graphics interface a runtime targets is a build choice inside one system, and an arriving asset cannot tell the difference.",native,verified,"Targets WebGL 1, WebGL 2 and WebGPU from the same code, and the project calls the WebGPU port complete, but the listed exceptions include multiview, which is what immersive sessions need, so headsets in practice still run on WebGL.",https://doc.babylonjs.com/setup/support/webGPU | https://doc.babylonjs.com/setup/support/webGPU/webGPUStatus
babylonjs,Babylon.js,web-runtime,shipping,Rendering & presentation,render.material,Material model,format,should,"An asset that arrives against a different surface model still loads, but the further apart the two models are the more the look drifts.",native,verified,"Core ships a simple material, a physically based material covering both glTF workflows plus clear coat, sheen, iridescence, anisotropy, transmission and sub-surface, and a node-based material with a visual editor; OpenPBR support was added in version 9 and the release notes label it alpha.",https://doc.babylonjs.com/whats-new | https://doc.babylonjs.com/features/featuresDeepDive/materials/node_material/nodeMaterial
babylonjs,Babylon.js,web-runtime,shipping,Rendering & presentation,render.lighting,Lighting and global illumination,format,should,A moved scene whose lights are read differently is lit wrong rather than lost.,native,verified,"Point, directional, spot, hemispheric and rectangular area lights, cascaded shadow maps for directional lights, image-based lighting through a packed environment file, reflection probes and lightmaps; two real-time indirect light systems exist and both carry official caveats.",https://doc.babylonjs.com/features/featuresDeepDive/lights/rsmgi | https://doc.babylonjs.com/features/featuresDeepDive/postProcesses/IBLShadowsRenderingPipeline | https://doc.babylonjs.com/features/featuresDeepDive/lights/shadows_csm
babylonjs,Babylon.js,web-runtime,shipping,Rendering & presentation,render.post,Post-processing,format,none,Effects applied after the main pass are the receiving system's taste and carry nothing across.,native,verified,"A default pipeline bundles anti-aliasing, bloom, depth of field, grain, sharpening and chromatic aberration, with separate pipelines for ambient occlusion, screen space reflections, temporal anti-aliasing and motion blur.",https://doc.babylonjs.com/features/featuresDeepDive/postProcesses/SSAORenderPipeline | https://doc.babylonjs.com/features/featuresDeepDive/postProcesses/SSRRenderingPipeline
babylonjs,Babylon.js,web-runtime,shipping,Rendering & presentation,render.lod,Level of detail and streaming order,protocol,should,"Without an agreed order for what to send first, a large scene still arrives, it just pops and stalls on the way in.",native,verified,"Detail levels can be chosen by distance or by how much of the screen a mesh covers, and meshes can be simplified in the browser; for streamed order it reads the Microsoft vendor extension for progressive glTF and its own incremental scene format, not a ratified Khronos mechanism.",https://doc.babylonjs.com/features/featuresDeepDive/mesh/LOD | https://github.com/BabylonJS/Babylon.js/tree/master/packages/dev/loaders/src/glTF/2.0/Extensions
babylonjs,Babylon.js,web-runtime,shipping,Rendering & presentation,render.splat,Gaussian splatting and radiance fields,format,should,"Only content captured as splats is affected: a system that cannot draw them shows nothing of it, while mesh content is untouched.",native,verified,"A splat mesh class in core plus a loader in the loaders package read .ply, .splat, compressed .ply, Niantic .spz and self-organising Gaussian sets, and there is a glTF Gaussian splatting extension; the streamed detail-level layer is officially experimental.",https://github.com/BabylonJS/Babylon.js/tree/master/packages/dev/loaders/src/glTF/2.0/Extensions | https://doc.babylonjs.com/features/featuresDeepDive/importers/gaussianSplatting
babylonjs,Babylon.js,web-runtime,shipping,Rendering & presentation,render.volumetric,Volumetric and point cloud,format,should,"The same holds for point clouds and volumetric video, which travel in forms few systems read.",partial,verified,"A point cloud system, volumetric light scattering and a physically based atmosphere add-on all exist, but there is no volumetric video support and no dedicated point cloud file format, and on WebGPU point size is stuck at one pixel.",https://doc.babylonjs.com/setup/support/webGPU/webGPUStatus | https://doc.babylonjs.com/features/featuresDeepDive/particles/point_cloud_system/pcs_intro
babylonjs,Babylon.js,web-runtime,shipping,Rendering & presentation,render.text,Text rendering,format,should,"Labels, signs and name tags lose their font and layout when the two systems disagree, so the text degrades while the rest of the asset is fine.",native,verified,"Three separate routes, none of them in core alone: a user interface package for flat and three-dimensional panels, a signed distance field text renderer in the add-ons package, and an extruded text mesh builder in core that needs an outside triangulation library.",https://doc.babylonjs.com/addons/msdfText | https://doc.babylonjs.com/features/featuresDeepDive/mesh/creation/set/text
babylonjs,Babylon.js,web-runtime,shipping,Rendering & presentation,render.camera,Camera and viewpoint model,format,should,"Authored viewpoints are part of a scene, and losing them costs the arrival shot, not the scene.",native,verified,"Many camera types in core including a universal camera, an orbit camera, an immersive session camera and, since version 9, a globe camera; cameras carried inside a glTF file are imported by the loaders package.",https://doc.babylonjs.com/features/featuresDeepDive/cameras/camera_introduction | https://github.com/BabylonJS/Babylon.js/blob/master/packages/dev/loaders/src/glTF/2.0/glTFLoader.pure.ts
babylonjs,Babylon.js,web-runtime,shipping,Scene & assets,scene.graph,Scene graph model,format,must,"If the receiving system cannot rebuild the same tree, parenting and transforms collapse and the asset does not assemble at all.",native,verified,"A scene holds a tree rooted in a node type, with a transform node adding placement and a mesh type adding drawing; parenting composes the parent's transform onto the child.",https://doc.babylonjs.com/features/featuresDeepDive/mesh/transforms/parent_pivot
babylonjs,Babylon.js,web-runtime,shipping,Scene & assets,scene.transform,Transforms and coordinate convention,format,must,"A disagreement about handedness or axis order puts every object in the wrong place or mirrored, which is the classic hand fix.",native,verified,"Left-handed and Y-up by default, with a scene flag to switch to right-handed; the trap is that in the default mode the glTF loader wraps imported content in a root node with a 180 degree turn and a negative Z scale, which is a known source of trouble for normals, winding and re-export.",https://github.com/BabylonJS/Babylon.js/blob/master/packages/dev/loaders/src/glTF/2.0/glTFLoader.pure.ts | https://doc.babylonjs.com/features/featuresDeepDive/mesh/transforms | https://doc.babylonjs.com/features/featuresDeepDive/importers/glTF
babylonjs,Babylon.js,web-runtime,shipping,Scene & assets,scene.container,Asset container format,format,must,"The file is the boundary: if the second system cannot open it, nothing else on this list matters.",native,verified,"Reads glTF and its binary form, its own scene format, Wavefront object, stereolithography, splat files, motion capture and filmbox; writes glTF and its binary form, Wavefront object, stereolithography, motion capture, 3D manufacturing format, its own scene format and a zipped universal scene description package. There is no reader for universal scene description of any kind.",https://github.com/BabylonJS/Babylon.js/blob/master/.github/architecture/loaders.md | https://github.com/BabylonJS/Babylon.js/blob/master/.github/architecture/serializers.md
babylonjs,Babylon.js,web-runtime,shipping,Scene & assets,scene.geometry,Geometry encoding,format,must,"A mesh encoded in a way the receiver cannot decode is not a mesh, and the compression choice is where this usually breaks.",native,verified,"Reads Draco compressed meshes, meshopt compressed buffers and quantised meshes; the trap is that the decoders are fetched from Babylon's own content network at run time by default, which the documentation itself flags as a data protection and content policy problem.",https://doc.babylonjs.com/features/featuresDeepDive/importers/glTF
babylonjs,Babylon.js,web-runtime,shipping,Scene & assets,scene.texture,Texture encoding,format,must,Device-specific texture compression is the common failure: the model arrives untextured and someone must re-export it.,native,verified,"Reads supertranscodable texture containers and Basis universal textures, DirectDraw surfaces, high dynamic range images, WebP and AVIF, and picks the right compressed form for the device at run time; the transcoders are also fetched from Babylon's content network by default.",https://doc.babylonjs.com/features/featuresDeepDive/materials/using/ktx2Compression | https://doc.babylonjs.com/features/featuresDeepDive/materials/using/HDREnvironment
babylonjs,Babylon.js,web-runtime,shipping,Scene & assets,scene.material-x,Material exchange,format,must,"Carrying materials without loss is what ""renders in another system"" means, and only two subjects reach this row natively today.",partial,verified,"Carries material definitions through glTF very widely, with eighteen Khronos material extensions read and seventeen written, but reading and writing are not symmetric, material variants and specular-glossiness are read-only, and there is no MaterialX support at all, so a node material graph only moves between Babylon runtimes.",https://github.com/BabylonJS/Babylon.js/tree/master/packages/dev/loaders/src/glTF/2.0/Extensions | https://doc.babylonjs.com/features/featuresDeepDive/Exporters/glTFExporter
babylonjs,Babylon.js,web-runtime,shipping,Scene & assets,scene.animation,Animation encoding,format,must,"A clip that cannot be read leaves the object still, and an avatar that cannot move is not an avatar.",native,verified,"Keyframe animations and animation groups with per-type interpolation including cubic spline tangents, easing, blending and additive blending; the glTF animation pointer extension is read but not written.",https://doc.babylonjs.com/features/featuresDeepDive/Exporters/glTFExporter | https://doc.babylonjs.com/features/featuresDeepDive/animation/advanced_animations
babylonjs,Babylon.js,web-runtime,shipping,Scene & assets,scene.skeleton,Skeleton and rig definition,format,must,"The bone hierarchy is what makes a body move correctly elsewhere; without an agreed one, motion has nothing to bind to.",native,verified,"Skeleton and bone types with skinning on the graphics processor, four bone influences per vertex by default and eight at most, with bone matrices held in a texture so skeleton size is not capped by shader constants.",https://doc.babylonjs.com/features/featuresDeepDive/mesh/bonesSkeletons
babylonjs,Babylon.js,web-runtime,shipping,Scene & assets,scene.morph,Morph targets and blend shapes,format,should,"Blend shapes carry facial detail, so losing them freezes a face rather than stopping the transfer.",native,verified,"A morph target manager reads glTF morph targets; on WebGL 2 and WebGPU the targets live in a texture so the only limit is memory, while the fallback path caps active targets at eight.",https://doc.babylonjs.com/features/featuresDeepDive/mesh/morphTargets
babylonjs,Babylon.js,web-runtime,shipping,Scene & assets,scene.instancing,Instancing,format,should,"A scene without agreed instancing still loads, it just costs far more memory and frames.",native,verified,"Two hardware-instanced mechanisms: instanced meshes that keep a per-copy object you can move and pick, and thin instances that keep only matrices for very large counts; glTF instancing is read and written.",https://doc.babylonjs.com/features/featuresDeepDive/mesh/copies/instances | https://doc.babylonjs.com/features/featuresDeepDive/mesh/copies/thinInstances
babylonjs,Babylon.js,web-runtime,shipping,Scene & assets,scene.compose,Scene composition and overrides,format,should,"Layered references are a working convenience, and flattening on export is the fallback that keeps the asset moving.",partial,verified,"Asset containers pool loaded content, a smart asset registry names outside files by stable key, and a project file records property overrides that are re-applied after load; what is missing is layered composition, references and payloads, variant sets and strength-ordered opinions, and overrides match by object name and index so they break when names collide or change.",https://doc.babylonjs.com/features/featuresDeepDive/importers/assetContainers | https://doc.babylonjs.com/toolsAndResources/inspectorv2/overrideManager | https://doc.babylonjs.com/features/featuresDeepDive/importers/smartAssets
babylonjs,Babylon.js,web-runtime,shipping,Scene & assets,scene.units,Units and scale,format,must,"A metre read as a centimetre makes the asset useless on arrival, and rescaling by hand is the fix the use case forbids.",none,verified,"The engine has no unit setting and no stated convention; glTF metres are not rescaled on import, so they arrive as raw engine units one to one, and meaning is assigned by the surrounding application. The 3D manufacturing exporter has to be told the unit because the scene does not carry one.",https://doc.babylonjs.com/features/featuresDeepDive/Exporters/3MFExporter
babylonjs,Babylon.js,web-runtime,shipping,Scene & assets,scene.licence,Rights and licence metadata,format,must,"An item that arrives with no readable terms cannot be lawfully worn, shown or sold, so the move fails at the rights boundary even when every byte arrives.",partial,verified,"The glTF metadata extension is read, but only as opaque passthrough onto the root mesh's metadata; nothing parses, validates, enforces or writes it back, and the exporter marks it unsupported, so licence terms survive one import and are lost on the next save.",https://doc.babylonjs.com/features/featuresDeepDive/Exporters/glTFExporter | https://github.com/BabylonJS/Babylon.js/blob/master/packages/dev/loaders/src/glTF/2.0/Extensions/KHR_xmp_json_ld.pure.ts
babylonjs,Babylon.js,web-runtime,shipping,Scene & assets,scene.provenance,Provenance and authorship,format,should,A signed record of who made an asset lets a receiver trust it; without one the asset still works but nobody can check its history.,none,verified,"No signing, no manifest checking and no content credentials anywhere in the engine; a search of the whole repository for the content provenance standard returns nothing.",
babylonjs,Babylon.js,web-runtime,shipping,Avatars,avatar.body,Avatar body format,format,must,The portable description of the body is the artefact this use case moves; with no agreement the person arrives as nothing.,via-extension,verified,"Babylon defines no avatar format. Its own documentation points at a community-made glTF loader extension for the humanoid avatar format, which is maintained outside the project; a separate community package reads the Japanese dance model formats.",https://doc.babylonjs.com/communityExtensions/Babylon.js+ExternalLibraries/BabylonJS_and_VRM
babylonjs,Babylon.js,web-runtime,shipping,Avatars,avatar.skeleton,Avatar skeleton standard,format,must,Agreed bone names are what let animation authored anywhere play on the arriving body.,none,verified,There is no humanoid rig and no agreed bone naming; the retargeting documentation treats differing naming as the normal case and matches purely by whatever names the two assets happen to carry.,https://doc.babylonjs.com/features/featuresDeepDive/animation/animationRetargeting
babylonjs,Babylon.js,web-runtime,shipping,Avatars,avatar.expression,Facial expression standard,format,must,"The use case names expressions, and named shapes the destination does not know leave a blank face.",none,verified,"Morph targets carry face shapes and can be driven by name, but there is no named expression or viseme set, so nothing survives a move between worlds on its own. The community humanoid avatar loader is the only route to a named set.",https://doc.babylonjs.com/features/featuresDeepDive/mesh/morphTargets
babylonjs,Babylon.js,web-runtime,shipping,Avatars,avatar.retarget,Animation retargeting,protocol,should,"Retargeting is the repair when skeletons differ, so its absence costs motion quality rather than the visit.",native,verified,"Version 9 added an avatar type with a retargeting method that changes basis between reference poses, rescales root travel by body proportion and pins the ground reference bone, plus a retargeting tool; matching is still by name, since there is no agreed skeleton.",https://doc.babylonjs.com/features/featuresDeepDive/animation/animationRetargeting
babylonjs,Babylon.js,web-runtime,shipping,Avatars,avatar.wearable,Attachments and wearables,format,must,"Equipped items are named in the use case, and attachment points that do not survive leave items on the floor or on the wrong bone.",none,verified,"Anything can be parented to a bone, but there is no attachment point vocabulary and nothing that would survive transfer to another runtime.",
babylonjs,Babylon.js,web-runtime,shipping,Avatars,avatar.lod,Avatar level of detail,protocol,should,"Reduced forms matter for crowds and weak devices, and their absence costs frames, not presence.",partial,verified,"The general mesh detail-level and simplification systems apply to avatar meshes, but there is no avatar-aware reduction, no crowd representation and no agreed set of levels.",https://doc.babylonjs.com/features/featuresDeepDive/mesh/simplifyingMeshes
babylonjs,Babylon.js,web-runtime,shipping,Avatars,avatar.identity,Avatar to identity binding,protocol,must,"Without a way to bind an avatar to a verifiable identity, the person who arrives cannot be shown to be the person who left.",out-of-scope,verified,A rendering runtime does not bind avatars to credentials; the surrounding application would.,
babylonjs,Babylon.js,web-runtime,shipping,Physics & simulation,physics.rigid,Rigid bodies,format,should,Mass and velocity carried across make a moved object behave nearly the same; their absence changes the behaviour without stopping it.,via-extension,verified,"No physics in the engine itself. The current interface is served only by the Havok plug-in, which needs the separately installed Havok WebAssembly module; the older interface has plug-ins for Ammo.js, Cannon.js and Oimo.js and expects you to add each engine's script yourself.",https://doc.babylonjs.com/features/featuresDeepDive/physics/usingPhysicsEngine | https://doc.babylonjs.com/features/featuresDeepDive/physics/havokPlugin | https://doc.babylonjs.com/legacy/physics/usingPhysicsEngine
babylonjs,Babylon.js,web-runtime,shipping,Physics & simulation,physics.collision,Collision shapes,format,should,"Collision shapes travel separately from visible geometry, and losing them means objects pass through each other until the destination builds its own.",via-extension,verified,"Contact shapes come from the plug-in: sphere, cylinder, capsule, box, convex hull, mesh, height field and container. Separately, core ships a lightweight collision system with an ellipsoid and mesh checks that needs no plug-in but does no dynamics.",https://doc.babylonjs.com/features/featuresDeepDive/physics/usingPhysicsEngine | https://doc.babylonjs.com/features/featuresDeepDive/physics/shapes
babylonjs,Babylon.js,web-runtime,shipping,Physics & simulation,physics.joint,Joints and constraints,format,should,"Hinges and sliders that do not survive turn an assembly into loose parts, which is a loss of behaviour rather than of the asset.",via-extension,verified,"Through the Havok plug-in: lock, ball and socket, distance, hinge, prismatic, slider and a general six degrees of freedom constraint with per-axis limits.",https://doc.babylonjs.com/features/featuresDeepDive/physics/constraints
babylonjs,Babylon.js,web-runtime,shipping,Physics & simulation,physics.material,Physics materials,format,none,"Friction and restitution numbers mean different things to different solvers, so agreeing on them buys little and each world may keep its own feel.",via-extension,verified,Friction and restitution are set per physics shape through the plug-in; there is no engine-level surface material shared with the visual material.,https://doc.babylonjs.com/features/featuresDeepDive/physics/shapes
babylonjs,Babylon.js,web-runtime,shipping,Physics & simulation,physics.determinism,Deterministic simulation,protocol,should,"Two engines producing the same trajectory would let one object be simulated in two places at once, and nothing does that today.",partial,verified,"An engine option runs animation, physics and game logic on a fixed time step so a run can be replayed and clients drift less, but the documentation claims only to minimise differences; nothing guarantees the same result on different machines, and Babylon makes no cross-machine claim for any physics plug-in.",https://doc.babylonjs.com/features/featuresDeepDive/animation/advanced_animations
babylonjs,Babylon.js,web-runtime,shipping,Physics & simulation,physics.soft,Soft bodies and cloth,format,should,"Cloth and hair are the visible part, so a moved avatar arrives stiff rather than absent.",via-extension,verified,"Soft bodies, cloth and rope exist only on the older physics interface and only through the Ammo.js plug-in; the current Havok-based interface has no soft body support.",https://doc.babylonjs.com/legacy/physics/softBodies
babylonjs,Babylon.js,web-runtime,shipping,Physics & simulation,physics.trigger,Trigger volumes,format,should,"Regions that fire events are part of how content behaves, and their loss makes the content inert rather than unreadable.",via-extension,verified,"A physics shape can be marked as a trigger and the plug-in then raises entered and exited events; only a world-wide callback is offered, not a per-body one.",https://doc.babylonjs.com/features/featuresDeepDive/physics/collisionEvents
babylonjs,Babylon.js,web-runtime,shipping,Audio,audio.source,Positioned audio sources,format,should,"Positioned sounds are authored into a scene, and losing them leaves a silent room.",native,verified,"The second-generation audio engine, new in version 8, places sounds in the scene, attaches them to meshes, and offers linear, inverse and exponential distance falloff plus directional cones. Emitters carried in a glTF file are read through a Microsoft vendor extension; the Khronos audio emitter extension is not supported.",https://doc.babylonjs.com/features/featuresDeepDive/audio/playingSoundsMusic | https://github.com/BabylonJS/Babylon.js/blob/master/packages/dev/core/src/AudioV2/abstractAudio/subProperties/abstractSpatialAudio.ts
babylonjs,Babylon.js,web-runtime,shipping,Audio,audio.spatial,Spatialization model,format,none,"How direction is turned into sound at the ears is the receiving system's method, like a rendering method.",partial,verified,"Direction is rendered by the browser's own panner, which offers equal power or head-related transfer function, and the default is equal power, not the head-related one. There is no ambisonic support of any kind: a search of the whole repository returns nothing.",https://github.com/BabylonJS/Babylon.js/blob/master/packages/dev/core/src/AudioV2/abstractAudio/subProperties/abstractSpatialAudio.ts
babylonjs,Babylon.js,web-runtime,shipping,Audio,audio.room,Room acoustics and reverb,format,should,"A space's acoustic description is authored with it, and without agreement the room sounds wrong rather than silent.",none,verified,"There is no room model and no reverb at all. A code search of the whole engine repository for reverb, for a convolution node and for ambisonics each returns zero results, and the audio documentation lists no such feature. This is the largest single gap in Babylon's audio.",https://doc.babylonjs.com/features/featuresDeepDive/audio | https://github.com/BabylonJS/Babylon.js/tree/master/packages/dev/core/src/AudioV2
babylonjs,Babylon.js,web-runtime,shipping,Audio,audio.occlusion,Occlusion and obstruction,format,none,"The receiving runtime works this out from its own geometry, frame by frame.",none,verified,"Nothing muffles sound behind geometry. The spatial audio settings expose position, orientation, cones, distance model and rolloff, and no occlusion or obstruction value; an application would have to compute it and change the volume itself.",https://github.com/BabylonJS/Babylon.js/blob/master/packages/dev/core/src/AudioV2/abstractAudio/subProperties/abstractSpatialAudio.ts
babylonjs,Babylon.js,web-runtime,shipping,Audio,audio.stream,Audio streaming,protocol,should,"A visitor can be given audio by other means, so disagreement costs quality and scale.",partial,verified,"A streaming sound type plays through the browser's media element so long files do not have to be held in memory, but this is client-side playback only; Babylon delivers no audio over a network and has no scale story.",https://doc.babylonjs.com/features/featuresDeepDive/audio/playingSoundsMusic
babylonjs,Babylon.js,web-runtime,shipping,Audio,audio.voice,Voice transport,protocol,should,"A visitor who cannot be heard is diminished but still present, and text remains a fallback.",none,verified,"Microphone capture exists as a sound source so a local voice can be heard and analysed, but there is no transport, no peer connection and no way to carry that voice to another participant.",https://doc.babylonjs.com/features/featuresDeepDive/audio/playingSoundsMusic
babylonjs,Babylon.js,web-runtime,shipping,Networking & session,net.replication,State replication,protocol,must,"A client or agent that cannot read the destination's state stream arrives blind, which ends both use cases on the spot.",none,verified,Babylon shares no state. A code search of the whole repository for replication and for multiplayer returns zero results. The only related thing the documentation points at is an outside community package that smooths the transforms of objects whose updates arrive over a network.,https://doc.babylonjs.com/communityExtensions/bufferedInterpolation
babylonjs,Babylon.js,web-runtime,shipping,Networking & session,net.authority,Authority and ownership,protocol,should,Disagreement about who owns an arriving object shows up as rubber-banding and contested edits rather than as a failed arrival.,none,verified,"There are no owned objects and no notion of who decides the truth, because there is no shared state to decide about.",
babylonjs,Babylon.js,web-runtime,shipping,Networking & session,net.interest,Interest management,protocol,should,"Without agreement the destination sends everything or too little, which costs scale.",none,verified,"Culling by frustum, octree and occlusion query decides what to draw, not what to send; nothing filters network traffic because there is none.",
babylonjs,Babylon.js,web-runtime,shipping,Networking & session,net.prediction,Prediction and reconciliation,protocol,should,"Latency hiding is local repair work, so its absence is felt as lag.",none,verified,Nothing in the engine hides latency or reconciles corrections. The community package the documentation links smooths between received transforms only; it does not predict locally and does not reconcile against an authority.,https://doc.babylonjs.com/communityExtensions/bufferedInterpolation
babylonjs,Babylon.js,web-runtime,shipping,Networking & session,net.transport,Transport protocol,protocol,must,With no shared wire protocol there is no session to join at all.,none,verified,Babylon opens no session socket and defines no wire protocol; the application picks and drives its own.,
babylonjs,Babylon.js,web-runtime,shipping,Networking & session,net.media,Media transport,protocol,should,Live audio and video degrade or drop out while the visit continues.,none,verified,"A video texture can display a media stream the application has already obtained, but Babylon carries no live audio or video itself.",
babylonjs,Babylon.js,web-runtime,shipping,Networking & session,net.session,Session establishment,protocol,must,"Joining a running world, authentication included, is the door: no agreement, no entry.",none,verified,"There is no world to join and no authentication; the immersive session lifecycle Babylon does implement is a device session on one machine, not a shared one.",
babylonjs,Babylon.js,web-runtime,shipping,Networking & session,net.handoff,Session handoff and portals,protocol,must,"This row is the portal itself, and the travel use case is nothing but the handoff.",none,verified,"No portals and no state handover between worlds. Scenes can be swapped inside one page, which is not the same thing.",
babylonjs,Babylon.js,web-runtime,shipping,Networking & session,net.presence,Presence and roster,protocol,should,"A roster that does not cross operators means you cannot see who is where, but you can still be there.",none,verified,No roster and no notion of who is present.,
babylonjs,Babylon.js,web-runtime,shipping,Networking & session,net.address,World addressing and naming,protocol,must,"A destination name that does not resolve cannot be travelled to, so naming and resolution are the first agreement.",none,verified,"Assets are addressed by ordinary web address, and the smart asset registry adds stable local keys, but there is no naming of places and no resolution to a reachable destination.",
babylonjs,Babylon.js,web-runtime,shipping,Networking & session,net.discovery,Discovery,protocol,should,"Worlds can be reached by a known address, so discovery adds reach rather than making it possible.",none,verified,"No discovery of worlds, nodes or services.",
babylonjs,Babylon.js,web-runtime,shipping,Networking & session,net.time,Clock and time model,protocol,should,A shared clock keeps events in order; without one the ordering drifts and coarse clocks still hold the session together.,none,verified,"The engine has its own frame clock and an option for fixed time steps, but no shared or agreed time across machines.",
babylonjs,Babylon.js,web-runtime,shipping,"Identity, trust & rights",identity.root,Identity root,protocol,must,With no shared base identifier the same person or agent is a stranger in every world they enter.,out-of-scope,verified,"A rendering runtime holds no identifier for a person, agent or thing; the hosting application does.",
babylonjs,Babylon.js,web-runtime,shipping,"Identity, trust & rights",identity.credential,Credential format,protocol,must,"Claims about age, membership or ownership are worthless if the receiving world cannot read them.",out-of-scope,verified,No credential handling of any kind; a repository search for verifiable credentials returns nothing.,
babylonjs,Babylon.js,web-runtime,shipping,"Identity, trust & rights",identity.exchange,Credential exchange protocol,protocol,must,"A credential nobody can ask for or present is not a credential, and one subject reaches this row natively today.",out-of-scope,verified,No request or presentation of claims.,
babylonjs,Babylon.js,web-runtime,shipping,"Identity, trust & rights",identity.capability,Capability and permission grant,protocol,must,A world that cannot read what an arriving person or agent is allowed to do must either refuse it or trust it blindly.,out-of-scope,verified,No permission model for what a subject may do.,
babylonjs,Babylon.js,web-runtime,shipping,"Identity, trust & rights",identity.privacy,Selective disclosure,protocol,should,"Without selective disclosure the traveller over-shares, which is a harm rather than a stop.",out-of-scope,verified,"No selective disclosure. Note that eye tracking is exposed, so the privacy constraint on gaze falls entirely on the browser's consent model and on the application.",
babylonjs,Babylon.js,web-runtime,shipping,"Identity, trust & rights",identity.social,Reputation and social graph,protocol,should,Relationships and standing that do not travel leave the person present but unknown.,out-of-scope,verified,No relationships or standing are modelled.,
